id,instance,notes,type,status,inputs (#post),outputs (#pre),LAL(R) #post,LAL(R) #pre,#voxels
5813103626,FC2C(FQ7)_C8_L,FB1d367CRE,FC2C,Traced,1096,144,4,4,217353516
5813104190,LAL136_b_R,,LAL136_b,Traced,536,220,86,133,650195030
5813104472,WED081(AVM22)_L,VeWL-VeX(c),WED081,Traced,745,154,206,53,731012747
5813105778,LAL100(AVM14)_L,,LAL100,Traced,971,815,66,62,799850664
5813108247,,,,Traced,237,265,7,4,243687001
5813110223,PVLP004_R,,PVLP004,Traced,622,233,24,2,457045964
5813116551,,,,Traced,117,258,3,3,250056046
5813117126,VES040_R,,VES040,Traced,1105,571,177,19,1062252422
5813117385,MBON27(y5d)_R,,MBON27,Traced,8021,668,175,14,1674077310
5813123584,ATL022_R,C-SmSiIb,ATL022,Traced,3219,892,57,6,1579376479
5813123585,CRE010_R,,CRE010,Traced,909,329,202,58,744154018
5813123748,PS020_R,,PS020,Traced,2150,618,76,109,818961701
5813125985,PS018_R,,PS018,Traced,5896,836,1567,124,1668738414
5813126031,VES003_R,,VES003,Traced,2062,735,19,3,1391664965
5813129271,FC2C(FQ7)_C8_L,FB1d367CRE,FC2C,Traced,738,148,1,1,184248820
5813132949,lLN2P_c(Patchy)_R,AL-LN2L (Tanaka et al. JCN 2012),lLN2P_c,Traced,6618,1084,1,1,2141212267
5813133463,CRE043_c_R,,CRE043_c,Traced,1579,207,65,20,649082272
5813134789,,,,Traced,20,46,2,5,76339025
5901193572,WED003_R,,WED003,Traced,311,128,11,7,396467008
5901193671,CRE080_R,pMP6b candidates,CRE080,Traced,1561,277,106,13,1200274635
5901193720,LAL146_R,,LAL146,Traced,1340,447,250,350,1326088612
5901201676,LAL005_R,,LAL005,Traced,383,120,63,50,360821541
5901204110,WED146_R,,WED146,Traced,509,17,20,1,455793067
5901206553,il3LN6_L,AL-LN6 (Tanaka et al. JCN 2012),il3LN6,Traced,13894,3171,1,1,4275613374
5901211791,,,,Traced,592,217,2,1,232495548
5901213440,CRE011_R,,CRE011,Traced,19674,2149,1724,648,5844952800
5901215396,WED040_b_R,,WED040_b,Traced,213,96,8,10,343183125
5901215971,,,,Traced,17,37,6,8,36273706
5901217787,,,,Traced,39,155,18,97,175282313
5901218930,CRE043_a_R,,CRE043_a,Traced,1377,182,30,16,699609107
5901221584,LAL137_R,VeLC-(LC)(c)Sm(b),LAL137,Traced,4244,1427,2640,172,2323051347
5901222244,LAL033_R,,LAL033,Traced,1654,200,1088,122,363000204
5901225361,KCg-m_R,,KCg-m,Traced,757,235,1,1,318598209
5901225755,,,,Traced,955,465,8,14,809456817
5901226003,LAL059_R,,LAL059,Traced,325,163,65,34,279785259
5901227188,WED032_R,,WED032,Traced,224,103,11,23,245238243
5901227238,,,,Traced,1659,185,557,42,773291310
5901230600,,,,Orphan,3,5,3,5,10700413
5901230624,PS087_R,,PS087,Traced,88,27,12,1,241453348
5901230668,,,,Traced,1147,480,80,33,718611079
5901231325,,,,Traced,685,117,374,47,276037840
7112615188,,,,Assign,5,9,4,6,6486581
7112622044,LAL137(PVL05)_L,VeLC-(LC)(c)Sm(b),LAL137,Traced,2087,1376,80,192,1529252938
7112624717,,,,Assign,13,2,13,2,1858249
7112624733,,,,Assign,13,2,13,2,2516474
7112624736,,,,Assign,40,1,40,1,6754347
7112624746,,,,Assign,16,1,13,1,2149022
7112624775,,,,Assign,5,3,5,3,2943767
7112624791,,,,Assign,11,2,11,2,2877704
7112624806,,,,Assign,29,2,29,2,3104922
7112624807,,,,Assign,13,16,13,16,9881836
7112624812,,,,Assign,13,2,13,2,4087677
7112624878,,,,Assign,4,6,4,6,3206192
7112624919,,,,Assign,49,4,49,4,10585726
7112625037,,,,Assign,7,4,7,4,2569514
7112625066,,,,Assign,36,3,36,3,4723419
7112625166,,,,Assign,23,1,23,1,2623129
7112625191,,,,Assign,19,4,19,4,5960326
7112625405,,,,Assign,12,3,12,3,3599794
7112625473,,,,Assign,30,3,30,3,3556684
7112625480,,,,Assign,2,4,2,4,3979294
7112625481,,,,Assign,41,5,41,5,12908278
7112626205,,,,Assign,38,20,1,2,44584406
