id,instance,notes,type,status,inputs (#post),outputs (#pre),FB #post,FB #pre,#voxels
1198671672,ER2_c(ring)_L,,ER2_c,Traced,1470,471,17,1,671245779
1198719472,,,,Orphan,6,2,6,2,1773698
1198749960,PFGs(PB10)_L1_C9_irreg,PFGs; Tdc2-PB1/2 candidates,PFGs,Traced,2064,406,1754,349,961787424
1199069208,FS2(FQ10)_C8_L,FB36SMP,FS2,Traced,647,102,584,35,228952913
1199073538,,,,Assign,1,2,1,2,81980
1199081704,,,,Orphan,8,2,7,2,1362842
1199082073,,,,Assign,1,2,1,2,662831
1199082254,FS4A(FQ12)_C9_L,FB138SMP,FS4A,Traced,202,51,152,5,102030504
1199327859,FC2A(FQ7)_C8_L,FB1-5CRE,FC2A,Traced,1457,207,1408,163,220307844
1199336289,FC1D(FQ6)_C7_L,FB2CRE,FC1D,Traced,362,84,348,62,203249359
1199383847,FC3(FQ8)_C9_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,467,143,459,135,256856618
1199383911,FS2(FQ10)_C9_L,FB36SMP,FS2,Traced,557,105,504,31,246161466
1199711860,FC1E(FQ6)_C9_L,FB2CRE,FC1E,Traced,417,99,392,70,234675086
1200027441,PFGs(PB10)_L9_C9,PFGs; Tdc2-PB1/2 candidates,PFGs,Traced,1455,259,1335,244,495589091
1200032115,PFL3(PB12c)_R7_C1,PB1-7FB1245LAL,PFL3,Traced,4647,264,3920,4,1365251696
1200053009,PFL2(PB12b)_R5_C1,PB1-4FB1245LAL,PFL2,Traced,3032,399,2113,5,1532312771
1200070420,FB2G_b_L,SIPLALFB2,FB2G_b,Traced,806,468,624,463,641890860
1200092356,FC1E(FQ6)_C2_R,FB2CRE,FC1E,Traced,492,87,461,59,267186504
1217372569,PFNp_a(PB01a)_R9_C2,PFNp_a,PFNp_a,Traced,181,19,23,17,115773155
1217385533,PFNa(PB03)_R9_C1,PFNa,PFNa,Traced,798,169,65,117,490492585
1217385540,vDeltaM_C0,FB1vD0FB4,vDeltaM,Traced,178,34,166,33,138358044
1217385603,vDeltaM_C0,FB1vD0FB4,vDeltaM,Traced,149,25,144,25,127735964
1217394039,PFNm_b(PB02b)_R9_C1,PFNm_b,PFNm_b,Traced,536,113,121,82,253744616
1218516762,vDeltaM_C0,FB1vD0FB4,vDeltaM,Traced,200,33,196,33,109543192
1218728463,PFNp_b(PB01b)_R9_C1,PFNp_b,PFNp_b,Traced,242,66,38,38,134505617
1218728541,PFNa(PB03)_R9_C1,PFNa,PFNa,Traced,864,195,59,128,527636691
1218728544,PFNp_b(PB01b)_R9_C1,PFNp_b,PFNp_b,Traced,189,55,35,36,130675048
1218728570,PEN_b(PB06b)_R9,PEN2,PEN_b(PEN2),Traced,1423,315,10,14,706646004
1218728588,PFNp_a(PB01a)_R9_C2,PFNp_a,PFNp_a,Traced,207,56,16,29,144326219
1218732781,PFNd(PB04)_R9_C1,PFNd,PFNd,Traced,1297,275,244,166,652471029
1218732931,PFNd(PB04)_R9_C1,PFNd,PFNd,Traced,1361,263,276,169,598588168
1218733141,PFNp_b(PB01b)_R9_C2,PFNp_b,PFNp_b,Traced,186,51,11,22,145939775
1219069439,EPGt(PB09)_R9,EPGt,EPGt,Traced,790,170,98,12,571937645
1219069788,PFNp_a(PB01a)_R9_C2,PFNp_a,PFNp_a,Traced,310,73,19,35,170005012
1219410844,PFNp_a(PB01a)_R9_C2,PFNp_a,PFNp_a,Traced,189,49,22,22,143591103
1219544166,vDeltaI_C7,FB1D0FB5,vDeltaI,Traced,636,96,633,96,204889092
1219756158,PFNp_a(PB01a)_R9_C2,PFNp_a,PFNp_a,Traced,288,76,17,33,170645565
1219880727,vDeltaG_C0,FB12D0FB5d,vDeltaG,Traced,535,79,530,79,194728192
1219889738,PFNp_c(PB01c)_L9_C9,PFNp_c,PFNp_c,Traced,258,82,20,43,184585387
1220576923,PEN_a(PB06a)_L9,,PEN_a(PEN1),Traced,1833,643,1,1,883794470
1220581302,PFNp_a(PB01a)_L9_C8,PFNp_a,PFNp_a,Traced,135,50,13,21,107373795
1220584946,PEN_b(PB06b)_L9,PEN2,PEN_b(PEN2),Traced,1349,320,3,11,524380567
1220800405,FB6M_R,WEDLALFB6,FB6M,Traced,1347,402,761,259,1362256529
1223640877,PFNv(PB05)_L6_C5,PFNv,PFNv,Traced,480,166,23,59,323395635
1223969004,FC1B(FQ6)_C4_L,FB2CRE,FC1B,Traced,777,201,766,192,328083830
1224249917,PFNa(PB03)_R6_C5,PFNa,PFNa,Traced,556,106,41,72,324744105
1224254199,FB1E_a_R,SIPSMPFB1d,FB1E_a,Traced,712,362,418,355,829979682
1224254476,PFNa(PB03)_R6_C5,PFNa,PFNa,Traced,513,99,35,53,279492497
1224258904,FB2F_b_R,SIPSMPFB2,FB2F_b,Traced,1037,454,669,452,873188906
1224258912,FB2A(PPM3-FB2-NO-DAN)_L,NOaLALFB2,FB2A,Traced,1658,1145,1470,1078,717985024
1224590555,FB3C_R,LALSMPFB3,FB3C,Traced,720,182,475,179,588548829
1224590738,FC1F(FQ6)_C4_L,FB2CRE,FC1F,Traced,623,155,620,152,263851526
1224591253,FB3E_R,SMPLALFB3,FB3E,Traced,1034,262,594,238,669798009
1224591262,FB2K_R,LALSMPFB2,FB2K,Traced,1169,137,568,137,341742024
1224595273,FB2A(PPM3-FB2-NO-DAN)_R,NOaLALFB2,FB2A,Traced,2359,1059,1328,964,1211327177
1224595289,FB2D_L,LALCREFB2_2,FB2D,Traced,2892,626,2878,626,886905970
1224595497,,,,Orphan,36,4,35,4,6518188
1224595608,FB2F_a_R,SIPSMPFB2,FB2F_a,Traced,1263,374,845,370,992715754
1224595644,FB2I_a_R,SMPATLFB2,FB2I_a,Traced,1792,700,1429,678,1311676464
1224595673,FB2B_b_R,LALCREFB2_1; Tdc2 (TA)-ASM candidates,FB2B_b,Traced,1766,573,1439,571,1072620872
1224936588,PFNa(PB03)_L6_C5,PFNa,PFNa,Traced,443,108,31,66,297415403
1224941044,FB2A(PPM3-FB2-NO-DAN)_R,NOaLALFB2,FB2A,Traced,2613,1170,1508,1105,1272001412
1224945409,FB2B_b_L,LALCREFB2_1; Tdc2 (TA)-ASM candidates,FB2B_b,Traced,1370,619,1331,617,1059621938
1224945418,FB2A(PPM3-FB2-NO-DAN)_L,NOaLALFB2,FB2A,Traced,1475,1010,1289,937,638450431
1225251556,hDeltaI_12_C10,FB2345D5FB45v,hDeltaI,Traced,1267,179,1266,179,385960724
1225273264,FB3C_L,LALSMPFB3,FB3C,Traced,754,256,631,254,343857305
1225290240,FB4A_R,CRESMPFB4_1,FB4A,Traced,810,107,579,107,285458779
1225290633,FB4C(NO2)_R,CRENO2FB4_1,FB4C,Traced,6802,976,2532,605,2367341468
1225588506,FB4Z_L,FB4d5v,FB4Z,Traced,1482,140,1464,140,301681830
1225601395,hDeltaI_05_C4,FB2345D5FB45v,hDeltaI,Traced,1506,132,1482,127,372121784
1225605932,FS4B(FQ12)_C4_L,FB128SMP,FS4B,Traced,255,62,218,1,171831591
1225640135,FB4L(PPM3-FB3/4-DAN)_R,LALSIPFB4,FB4L,Traced,1738,612,916,552,1746881001
1225942717,,,,Orphan,4,4,4,4,3492406
1225946873,FC1E(FQ6)_C4_L,FB2CRE,FC1E,Traced,447,113,424,84,289699257
1225946995,FC1D(FQ6)_C4_L,FB2CRE,FC1D,Traced,407,117,393,101,289877147
1225951007,hDeltaK_07_C6b,EBFB34D5FB6,hDeltaK,Traced,772,237,656,215,591343919
1225955443,vDeltaL_C5,FB1vD0FB4,vDeltaL,Traced,297,36,294,36,143836533
1225985415,vDeltaL_C6,FB1vD0FB4,vDeltaL,Traced,414,43,412,43,159169086
1226257173,,,,Orphan,5,3,5,3,1829353
1226257543,,,,Orphan,9,2,9,2,719911
1226287647,FC1A(FQ6)_C4_L,FB2CRE,FC1A,Traced,470,147,460,131,299348816
1226287821,FC1C(FQ6)_C4_R,FB2CRE,FC1C,Traced,558,101,536,68,264063019
1226296238,FB4E_R,CRELALFB4_1,FB4E,Traced,1065,143,538,141,417030117
1226296266,,,,Unimportant,4,3,2,3,52137655
1226347969,vDeltaI_C7,FB1D0FB5,vDeltaI,Traced,474,77,469,77,207783635
1226632700,vDeltaL_C5,FB1vD0FB4,vDeltaL,Traced,298,41,297,41,140006770
1226934780,,,,Orphan,10,1,10,1,2240033
1226978058,vDeltaM_C4,FB1vD0FB4,vDeltaM,Traced,162,29,153,29,123312495
1226990925,,,,Assign,7,2,7,2,1465673
1227004352,vDeltaM_C5,FB1vD0FB4,vDeltaM,Traced,305,37,305,37,136262524
1227263212,hDeltaK_10_C8,EBFB34D5FB6,hDeltaK,Traced,926,282,898,277,732223530
1227306693,,,,Orphan,12,2,12,2,2071909
1227331963,,,,Assign,6,2,6,2,1845952
1227336651,,,,Orphan,51,10,51,10,12484284
1227345286,vDeltaM_C6,FB1vD0FB4,vDeltaM,Traced,201,27,195,27,119960323
1227616995,vDeltaE_C1,FB123D0FB6v,vDeltaE,Traced,995,125,992,125,284010434
1227617126,,,,Orphan,13,1,13,1,1363299
1227617128,hDeltaJ_11_C9,FB1234D5FB45,hDeltaJ,Traced,903,204,901,204,463445270
1227725195,,,,Orphan,6,3,6,3,2013515
1227729278,,,,Orphan,1,2,1,2,156017
1227735330,vDeltaB_C8,FB1D0FB7_1,vDeltaB,Traced,493,81,490,81,218765083
1227962876,,,,Orphan,24,7,24,7,4194837
1228001517,,,,Orphan,8,3,8,3,1677028
1228014484,,,,Orphan,17,6,14,5,3114603
1228049165,,,,Orphan,7,3,7,3,1818891
1228070992,,,,Assign,1,2,1,2,92909
1228071098,,,,Orphan,5,3,5,3,372568
1228074822,,,,Orphan,1,2,1,2,95681
1228075639,,,,Assign,4,3,4,3,426141
1228075838,,,,Orphan,61,18,61,18,8193070
1228333737,,,,Orphan,13,3,10,3,2995468
1228372638,,,,Assign,4,2,4,2,915505
1228380929,,,,Orphan,6,2,6,2,60338237
1228385283,,,,Orphan,10,5,10,5,2884641
1228398742,,,,Assign,2,2,2,2,2096433
1228412101,,,,Assign,1,2,1,2,16227
1228415707,,,,Orphan,23,17,23,17,10038586
1228619062,,,,Orphan,2,2,2,2,1123885
1228619116,,,,Assign,5,2,5,2,2959037
1228683492,ExR8(ring)_L,,ExR8,Traced,1853,7,26,1,639551659
1228735385,,,,Assign,3,2,3,2,268689
1228744241,,,,Orphan,10,1,10,1,571038
1228753462,,,,Assign,7,2,7,2,977543
1228757081,,,,Assign,2,2,2,2,376021
1228968232,hDeltaC_09_C7,FB26D7FB6,hDeltaC,Traced,1349,255,1349,255,624281204
1228989923,,,,Orphan,5,2,5,2,707814
1229067624,,,,Orphan,23,8,23,8,4088185
1229076608,,,,Assign,1,2,1,2,15649
1229093930,hDeltaC_06_C6,FB26D7FB6,hDeltaC,Traced,1460,256,1457,256,587825564
1229098489,,,,Assign,3,2,3,2,60191
1229215467,,,,Traced,114,203,3,1,303247714
1229309429,FS2(FQ10)_C1_R,FB36SMP,FS2,Traced,1010,127,967,42,336781610
1229322300,,,,Assign,1,2,1,2,2266
1229326560,,,,Orphan,14,2,14,2,2342217
1229408505,,,,Assign,2,2,2,2,1069110
1229435147,,,,Orphan,6,3,6,3,2349901
1229654578,FS3(FQ10)_C1_R,FB1d367SMP,FS3,Traced,584,95,545,23,240184038
1229779743,,,,Assign,1,2,1,2,15468
1229780309,,,,Orphan,14,1,14,1,299177
1230004806,hDeltaC_08_C7,FB26D7FB6,hDeltaC,Traced,1357,283,1354,283,640499364
1230018050,FC1C(FQ6)_C1_R,FB2CRE,FC1C,Traced,522,116,482,62,271557766
1230328538,FS4A(AB)(FQ12)_C1_R,FB38ABSMP,FS4A,Traced,251,74,132,2,187294238
1230453709,,,,Assign,1,2,1,2,35517
1230457650,,,,Assign,1,2,1,2,38097
1230678160,FC3(FQ8)_C2_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,821,175,813,174,321826687
1248424771,vDeltaM_C0,FB1vD0FB4,vDeltaM,Traced,148,19,143,19,114140141
1248424794,PFNp_b(PB01b)_R9_C1,PFNp_b,PFNp_b,Traced,235,62,22,26,167706792
1248761685,vDeltaE_C3,FB123D0FB6v,vDeltaE,Traced,1000,127,1000,127,301844394
1248765883,PFNp_d(PB01a)_R9_C2,PFNp_d,PFNp_d,Traced,167,23,38,21,109632660
1248770299,PFNp_c(PB01c)_R9_C1,PFNp_c,PFNp_c,Traced,472,105,31,67,248764575
1249098248,PFNp_c(PB01c)_R9_C1,PFNp_c,PFNp_c,Traced,414,95,32,63,245492361
1249098351,vDeltaM_C3,FB1vD0FB4,vDeltaM,Traced,173,30,165,30,140856055
1249098449,vDeltaM_C3,FB1vD0FB4,vDeltaM,Traced,294,48,293,48,166542259
1249102842,PFNp_d(PB01a)_R8_C3,PFNp_d,PFNp_d,Traced,138,29,96,23,126324189
1249443550,vDeltaL_C0,FB1vD0FB4,vDeltaL,Traced,291,35,280,35,141352779
1249763220,PFNp_c(PB01c)_R9_C1,PFNp_c,PFNp_c,Traced,466,85,28,44,230917019
1249763369,PFNp_d(PB01a)_R9_C2,PFNp_d,PFNp_d,Traced,103,16,42,13,112838515
1249892614,vDeltaM_C8,FB1vD0FB4,vDeltaM,Traced,196,34,194,34,114129069
1250113157,PFNp_b(PB01b)_R9_C1,PFNp_b,PFNp_b,Traced,185,50,11,19,138462094
1250113288,PFNp_e(PB01a)_R9_C2,PFNp_e,PFNp_e,Traced,376,77,23,32,201082822
1250233662,vDeltaC_C0,FB1D0FB7_2,vDeltaC,Traced,524,98,519,97,220595824
1250920325,vDeltaA_a(AB)_C0,AF,vDeltaA_a,Traced,333,70,251,69,139418506
1250924355,vDeltaA_a(AB)_C0,AF,vDeltaA_a,Traced,300,62,220,53,109601068
1251265590,PFNp_b(PB01b)_L9_C8,PFNp_b,PFNp_b,Traced,129,48,10,21,122289121
1251265778,PFNp_b(PB01b)_L9_C9,PFNp_b,PFNp_b,Traced,147,49,29,31,119435766
1251269930,PFNp_e(PB01a)_L9_C8,PFNp_e,PFNp_e,Traced,248,70,12,25,153099415
1251275120,PFNa(PB03)_L9_C9,PFNa,PFNa,Traced,570,150,55,107,357032990
1251952397,PFNp_a(PB01a)_L9_C8,PFNp_a,PFNp_a,Traced,186,55,13,22,112002974
1254947903,FB1F_L,SMPSIPFB1d,FB1F,Traced,891,294,500,284,462757721
1255285060,FB2I_a_L,SMPATLFB2,FB2I_a,Traced,1370,536,1075,507,720733663
1255289329,FB2I_a_R,SMPATLFB2,FB2I_a,Traced,1465,532,1041,500,1082958918
1255293862,FB2J_L,SMPPLPFB2,FB2J,Traced,592,249,550,248,437614959
1255297613,PFNa(PB03)_R6_C5,PFNa,PFNa,Traced,559,113,43,71,316317120
1255297674,,,,Orphan,6,3,6,3,4429561
1255297788,FB2B_a_R,LALCREFB2_1; Tdc2 (TA)-ASM candidates,FB2B_a,Traced,2256,831,1850,822,1011197699
1255630284,FB2M_R,SIPCREFB2,FB2M,Traced,1218,531,786,529,1037698786
1255630350,FB2M_R,SIPCREFB2,FB2M,Traced,1066,501,754,498,925064256
1255634702,FB2M_R,SIPCREFB2,FB2M,Traced,1136,453,755,448,979251708
1255638782,PFNa(PB03)_L6_C5,PFNa,PFNa,Traced,531,117,34,74,325866264
1255953819,,,,Assign,2,2,2,2,1898774
1255979929,FB2J_R,SMPPLPFB2,FB2J,Traced,959,233,591,232,679710057
1256376704,PFNp_e(PB01a)_L6_C5,PFNp_e,PFNp_e,Traced,258,79,15,34,201325134
1256619187,vDeltaK_C3,FB1vD0FB4d5v,vDeltaK,Traced,421,57,417,57,187111737
1256976902,vDeltaL_C4,FB1vD0FB4,vDeltaL,Traced,331,50,326,50,150076977
1257007154,,,,Assign,2,2,2,2,1284759
1257038013,vDeltaM_C7,FB1vD0FB4,vDeltaM,Traced,167,28,155,28,125793384
1257283316,hDeltaB_11_C9,FB34vD5FB34v,hDeltaB,Traced,2425,539,2423,539,913448903
1257288066,hDeltaH_11_C6,FB2d4D3FB5,hDeltaH,Traced,3459,423,3459,423,995716765
1257292182,,,,Orphan,7,3,7,3,1970874
1257301237,hDeltaK_04_C4,EBFB34D5FB6,hDeltaK,Traced,1108,246,1053,245,689869232
1257314045,vDeltaK_C3,FB1vD0FB4d5v,vDeltaK,Traced,389,46,389,46,168392168
1257318159,,,,Assign,6,2,6,2,1302543
1257322613,vDeltaM_C4,FB1vD0FB4,vDeltaM,Traced,253,31,248,31,137415721
1257357395,vDeltaL_C6,FB1vD0FB4,vDeltaL,Traced,284,35,281,35,130824146
1257629168,hDeltaM_10_C6,FB24D3FB5,hDeltaM,Traced,2183,332,2181,332,890146251
1257629175,FC2B(FQ7)_C1_L,FB1d356CRE,FC2B,Traced,2516,217,2452,162,468639703
1257659393,,,,Assign,1,2,1,2,107811
1257698024,vDeltaL_C6,FB1vD0FB4,vDeltaL,Traced,188,29,186,29,113043029
1257715609,,,,Orphan,9,3,9,3,2144665
1257724277,vDeltaK_C7,FB1vD0FB4d5v,vDeltaK,Traced,411,51,404,51,168359423
1257974685,vDeltaH_C2,FB12D0FB5,vDeltaH,Traced,916,141,915,140,320935256
1258012888,vDeltaL_C5,FB1vD0FB4,vDeltaL,Traced,302,32,295,32,141493195
1258061121,,,,Assign,5,2,5,2,739013
1258065751,vDeltaK_C7,FB1vD0FB4d5v,vDeltaK,Traced,417,54,409,54,157421608
1258073453,PFL3(PB12c)_L1_C8_irreg,PB1-7FB1245LAL,PFL3,Traced,2164,6,1832,5,822785872
1258073845,,,,Assign,1,2,1,2,78592
1258341352,,,,Orphan,13,1,13,1,555219
1258376151,vDeltaM_C6,FB1vD0FB4,vDeltaM,Traced,188,35,185,35,109638854
1258380202,vDeltaL_C7,FB1vD0FB4,vDeltaL,Traced,289,33,284,33,135824309
1258682411,vDeltaK_C3,FB1vD0FB4d5v,vDeltaK,Traced,373,65,366,65,177302736
1258686925,PFL3(PB12c)_L2_C4,PB1-7FB1245LAL,PFL3,Traced,2916,481,2285,12,1251526591
1258707925,,,,Orphan,7,2,7,2,1303526
1258725200,vDeltaI_C7,FB1D0FB5,vDeltaI,Traced,451,56,448,56,160407562
1258743460,,,,Orphan,5,3,5,3,3318137
1258755799,FC3(FQ8)_C8_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,568,158,557,157,272389267
1258997390,,,,Assign,3,2,3,2,193380
1259006355,vDeltaI_C2,FB1D0FB5,vDeltaI,Traced,739,97,728,97,270639334
1259022991,vDeltaB_C4,FB1D0FB7_1,vDeltaB,Traced,366,93,361,93,256085153
1259027455,vDeltaA_a(AB)_C4,AF,vDeltaA_a,Traced,404,86,223,69,192598091
1259058278,vDeltaK_C7,FB1vD0FB4d5v,vDeltaK,Traced,374,49,372,47,161184659
1259092560,,,,Assign,8,2,8,2,770560
1259097611,PFR_a(PB11a)_L8_C8,PFR_a,PFR_a,Traced,1283,446,1155,378,342984622
1259105355,,,,Assign,7,2,7,2,814610
1259325203,hDeltaK_08_C7b,EBFB34D5FB6,hDeltaK,Traced,834,254,793,254,672657232
1259386264,ExR7(ring)_R,,ExR7,Traced,2526,785,7,3,1412316280
1259424853,vDeltaE_C9,FB123D0FB6v,vDeltaE,Traced,730,116,725,113,250819951
1259425497,hDeltaJ_05_C5,FB1234D5FB45,hDeltaJ,Traced,1059,192,1052,191,533679421
1259442381,,,,Assign,1,2,1,2,22142
1259446579,,,,Assign,4,2,4,2,360818
1259450963,,,,Orphan,5,3,5,3,340995
1259451088,,,,Assign,4,2,4,2,85593
1259451456,,,,Orphan,16,6,16,6,2753458
1259649712,,,,Orphan,12,2,12,2,3623450
1259683390,,,,Assign,1,2,1,2,8114
1259718093,ExR8(ring)_R,,ExR8,Traced,1863,475,2,1,1170924542
1259994678,,,,Orphan,8,3,8,3,1844123
1260011966,FC2B(FQ7)_C1_R,FB1d356CRE,FC2B,Traced,2177,177,2147,133,399904607
1260102326,,,,Assign,2,2,2,2,107059
1260102714,,,,Orphan,12,1,12,1,835958
1260106989,,,,Orphan,30,7,30,7,4970730
1260331528,,,,Orphan,11,3,11,3,3310195
1260335412,,,,Orphan,28,5,28,5,4990476
1260365972,,,,Assign,3,2,3,2,931598
1260447889,,,,Assign,3,2,3,2,816273
1260456733,,,,Assign,3,3,3,3,611026
1260469915,,,,Assign,3,2,3,2,480677
1260469927,,,,Assign,1,2,1,2,25348
1260482284,TuBu_L,,,Traced,55,49,7,12,27286169
1260685629,vDeltaD_C0,FB1D0FB6,vDeltaD,Traced,760,121,750,121,164517080
1260698268,,,,Assign,5,2,5,2,172899
1260815875,,,,Assign,3,2,3,2,1184604
1261039101,,,,Orphan,12,4,12,4,4162328
1261043435,,,,Orphan,7,3,7,3,489756
1261044051,FC3(FQ8)_C1_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,630,184,619,182,345484779
1261129711,FS3(FQ10)_C9_L,FB1d367SMP,FS3,Traced,417,86,377,17,209102173
1261130037,FC1C(FQ6)_C9_L,FB2CRE,FC1C,Traced,447,101,414,55,227745501
1261130112,FC1F(FQ6)_C9_L,FB2CRE,FC1F,Traced,776,170,769,168,260991839
1261130127,FS2(FQ10)_C9_L,FB36SMP,FS2,Traced,634,107,578,26,241830160
1261130144,FC1B(FQ6)_C9_L,FB2CRE,FC1B,Traced,657,166,648,162,177186095
1261130146,FC3(FQ8)_C9_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,569,162,556,156,191060528
1261156669,,,,Assign,1,2,1,2,169947
1261376354,,,,Orphan,11,1,11,1,2746346
1261427885,ER3d_b(ring)_R,,ER3d_b,Traced,1010,278,4,1,596231811
1261829500,FC1B(FQ6)_C8_R,FB2CRE,FC1B,Traced,863,183,852,179,317677157
1279775029,FS4A(AB)(FQ12)_C1_R,FB38ABSMP,FS4A,Traced,292,58,196,2,165051589
1280107204,FC1B(FQ6)_C1_R,FB2CRE,FC1B,Traced,742,182,732,175,306662032
1280107250,FC1F(FQ6)_C1_R,FB2CRE,FC1F,Traced,647,145,642,140,269873652
1281618303,FC1B(FQ6)_C8_L,FB2CRE,FC1B,Traced,774,157,767,152,245061554
1281622703,FS3(FQ11)_C8_L,FB1d367SMP,FS3,Traced,173,43,128,2,133915213
1281963826,FC1F(FQ6)_C8_L,FB2CRE,FC1F,Traced,611,139,606,137,208342544
1282300415,PFNp_a(PB01a)_L9_C8,PFNp_a,PFNp_a,Traced,183,61,12,25,123262281
1282305753,PFNp_b(PB01b)_L9_C9,PFNp_b,PFNp_b,Traced,164,47,35,26,118136261
1282646571,PFNp_b(PB01b)_L9_C9,PFNp_b,PFNp_b,Traced,156,56,33,30,118912206
1282991279,PFNp_b(PB01b)_L9_C8,PFNp_b,PFNp_b,Traced,150,46,4,18,126159058
1286315478,FB2B_a_L,LALCREFB2_1; Tdc2 (TA)-ASM candidates,FB2B_a,Traced,2212,893,1945,881,905540252
1286315568,PFNa(PB03)_R6_C5,PFNa,PFNa,Traced,543,107,33,67,300802409
1286323786,FB2I_a_R,SMPATLFB2,FB2I_a,Traced,1222,483,990,450,1007404090
1286993444,,,,Orphan,16,1,16,1,1265110
1287317181,,,,Assign,1,3,1,3,495960
1287325572,,,,Orphan,19,6,19,6,5550634
1287330026,,,,Orphan,22,5,22,5,2502848
1287360108,FB2K_R,LALSMPFB2,FB2K,Traced,1166,173,563,171,381361054
1287411513,PFNp_d(PB01a)_R6_C5,PFNp_d,PFNp_d,Traced,89,22,52,21,101264112
1287649013,,,,Orphan,15,1,15,1,242316
1287662648,,,,Orphan,11,10,11,10,4717096
1287710129,,,,Orphan,10,1,10,1,142541
1287727432,,,,Orphan,9,3,9,3,3035778
1287985909,hDeltaI_11_C9,FB2345D5FB45v,hDeltaI,Traced,1447,173,1442,173,425299146
1288072722,,,,Orphan,11,1,11,1,1423380
1288318384,,,,Orphan,26,4,26,4,5071223
1288409113,,,,Orphan,9,2,9,2,1087077
1288417566,,,,Assign,2,2,2,2,53845
1288668278,,,,Orphan,15,1,15,1,229767
1288668458,hDeltaA_11_C9,FB4D5FB4,hDeltaA,Traced,3089,417,3086,415,784060680
1288706967,,,,Orphan,13,1,13,1,407558
1288767171,hDeltaJ_05_C5,FB1234D5FB45,hDeltaJ,Traced,1023,217,1015,217,534885481
1289000850,vDeltaG_C1,FB12D0FB5d,vDeltaG,Traced,766,128,765,128,267035290
1289026660,FC1A(FQ6)_C3_L,FB2CRE,FC1A,Traced,832,188,821,173,322903429
1289026707,FC1B(FQ6)_C3_L,FB2CRE,FC1B,Traced,875,188,867,185,326654569
1289026771,vDeltaM_C3,FB1vD0FB4,vDeltaM,Traced,264,27,263,27,134068674
1289061102,,,,Orphan,5,3,5,3,3414419
1289082813,vDeltaM_C5,FB1vD0FB4,vDeltaM,Traced,275,31,275,31,130056758
1289095465,,,,Assign,2,2,2,2,1289282
1289112700,,,,Orphan,19,4,19,4,1982136
1289337460,hDeltaJ_10_C8,FB1234D5FB45,hDeltaJ,Traced,915,183,914,183,454602853
1289341853,FC3(FQ8)_C2_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,595,169,583,166,350406649
1289359184,FB4M(PPM3-FB3/4-NO-DAN)_R,CRENO2FB4_2,FB4M,Traced,4578,2519,2100,2315,2446970593
1289367773,FC1D(FQ6)_C3_L,FB2CRE,FC1D,Traced,655,147,637,130,341953616
1289380259,vDeltaL_C4,FB1vD0FB4,vDeltaL,Traced,334,38,330,38,147029493
1289432358,vDeltaM_C7,FB1vD0FB4,vDeltaM,Traced,160,27,157,27,112258750
1289691224,,,,Orphan,6,3,6,3,2190615
1289700410,vDeltaK_C3,FB1vD0FB4d5v,vDeltaK,Traced,387,56,385,56,162337164
1289717287,,,,Orphan,21,3,21,3,1767238
1289725799,vDeltaM_C4,FB1vD0FB4,vDeltaM,Traced,215,29,210,29,118186522
1289725803,vDeltaL_C5,FB1vD0FB4,vDeltaL,Traced,254,35,251,35,139564906
1289764847,FC1A(FQ6)_C7_R,FB2CRE,FC1A,Traced,792,177,777,167,377897638
1289799465,,,,Assign,2,2,2,2,120160
1289799604,,,,Assign,6,2,6,2,695016
1289799863,FC3(FQ8)_C8_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,397,120,390,116,235088786
1289803598,,,,Orphan,34,6,34,6,4101558
1290015285,FC3(FQ8)_C1_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,616,151,609,148,342257183
1290040598,,,,Assign,1,2,1,2,129646
1290114110,,,,Orphan,7,3,7,3,1562551
1290114144,,,,Assign,1,2,1,2,143277
1290140270,,,,Assign,2,2,2,2,35946
1290141004,,,,Orphan,5,5,5,5,2449442
1290344223,,,,Traced,114,129,3,2,180478486
1290347577,,,,Orphan,3,2,3,2,681865
1290373059,,,,Assign,3,2,3,2,216859
1290373671,hDeltaJ_09_C7b,FB1234D5FB45,hDeltaJ,Traced,897,197,897,197,523838429
1290381910,,,,Assign,1,2,1,2,23138
1290485563,,,,Assign,5,2,5,2,1591279
1290486293,,,,Assign,11,1,11,1,856785
1290486603,,,,Orphan,33,6,33,6,4124203
1290684325,,,,Orphan,30,6,30,6,9117138
1290714227,,,,Assign,5,2,5,2,1588951
1290827381,,,,Assign,6,2,6,2,105252
1291029722,,,,Orphan,9,4,9,4,2138943
1291141606,,,,Orphan,9,2,9,2,1905119
1291142212,FC2B(FQ7)_C8_L,FB1d356CRE,FC2B,Traced,1195,159,1146,112,193070600
1291150805,,,,Orphan,44,4,44,4,8075376
1291167897,,,,Orphan,40,3,40,3,4873456
1291167980,,,,Assign,9,2,9,2,1779977
1291168263,,,,Assign,1,2,1,2,204057
